datetime,pos_eci_x,pos_eci_y,pos_eci_z,latitude,longitude
11:09:00 PM,-836635.325,7144021.776,10551582.54,55.79408644,-140.256804
11:10:00 PM,-1162980.426,7069855.618,10570596.86,55.9397075,-137.8456326
11:11:00 PM,-1488524.191,6990818.067,10582327.65,56.02756978,-135.4184073
11:12:00 PM,-1813042.307,6906963.583,10586766.82,56.057221,-132.9830384
11:13:00 PM,-2136311.169,6818349.944,10583911.31,56.02850749,-130.5476043
11:14:00 PM,-2458108.034,6725038.209,10573763.09,55.94157808,-128.1201849
11:15:00 PM,-2778211.171,6627092.672,10556329.16,55.79688029,-125.7086944
11:16:00 PM,-3096400.017,6524580.822,10531621.53,55.5951491,-123.3207232
11:17:00 PM,-3412455.328,6417573.294,10499657.22,55.33738881,-120.9633955
11:18:00 PM,-3726159.331,6306143.819,10460458.25,55.02484912,-118.643249
11:19:00 PM,-4037295.872,6190369.176,10414051.64,54.65899669,-116.3661411
11:20:00 PM,-4345650.566,6070329.14,10360469.36,54.24148364,-114.1371838
11:21:00 PM,-4651010.945,5946106.42,10299748.33,53.77411432,-111.9607078
11:22:00 PM,-4953166.605,5817786.613,10231930.39,53.25881189,-109.8402527
11:23:00 PM,-5251909.348,5685458.134,10157062.27,52.69758581,-107.7785822
11:24:00 PM,-5547033.331,5549212.164,10075195.56,52.09250121,-105.7777181
11:25:00 PM,-5838335.202,5409142.58,9986386.665,51.44565095,-103.8389909
11:26:00 PM,-6125614.243,5265345.895,9890696.777,50.75913076,-101.9631001
11:27:00 PM,-6408672.509,5117921.192,9788191.832,50.03501785,-100.150182
11:28:00 PM,-6687314.96,4966970.051,9678942.46,49.27535285,-98.39988038
11:29:00 PM,-6961349.603,4812596.483,9563023.936,48.48212522,-96.7114166
11:30:00 PM,-7230587.618,4654906.857,9440516.133,47.65726172,-95.08365797
11:31:00 PM,-7494843.489,4494009.827,9311503.463,46.80261782,-93.51518146
11:32:00 PM,-7753935.134,4330016.258,9176074.822,45.91997158,-92.0043323
11:33:00 PM,-8007684.03,4163039.146,9034323.524,45.01101978,-90.54927659
11:34:00 PM,-8255915.334,3993193.546,8886347.242,44.07737587,-89.14804769
11:35:00 PM,-8498458.005,3820596.487,8732247.936,43.12056943,-87.79858645
11:36:00 PM,-8735144.924,3645366.895,8572131.787,42.14204694,-86.49877561
11:37:00 PM,-8965813.002,3467625.509,8406109.12,41.14317346,-85.24646859
11:38:00 PM,-9190303.302,3287494.801,8234294.332,40.12523505,-84.03951342
11:39:00 PM,-9408461.142,3105098.887,8056805.809,39.08944176,-82.87577215
11:40:00 PM,-9620136.202,2920563.444,7873765.847,38.03693104,-81.75313631
11:41:00 PM,-9825182.631,2734015.625,7685300.568,36.96877129,-80.66953905
11:42:00 PM,-10023459.14,2545583.967,7491539.832,35.88596564,-79.62296431
11:43:00 PM,-10214829.12,2355398.307,7292617.146,34.7894558,-78.61145355
11:44:00 PM,-10399160.7,2163589.69,7088669.575,33.68012575,-77.63311043
11:45:00 PM,-10576326.87,1970290.279,6879837.648,32.55880556,-76.68610372
11:46:00 PM,-10746205.56,1775633.266,6666265.258,31.42627495,-75.76866891
11:47:00 PM,-10908679.72,1579752.775,6448099.562,30.28326679,-74.87910863
11:48:00 PM,-11063637.39,1382783.775,6225490.887,29.13047043,-74.01579211
11:49:00 PM,-11210971.8,1184861.986,5998592.617,27.96853489,-73.17715404
11:50:00 PM,-11350581.44,986123.7836,5767561.093,26.79807182,-72.36169279
11:51:00 PM,-11482370.1,786706.1049,5532555.506,25.61965841,-71.56796823
11:52:00 PM,-11606246.98,586746.3565,5293737.783,24.43383998,-70.7945992
11:53:00 PM,-11722126.73,386382.318,5051272.477,23.24113256,-70.04026085
11:54:00 PM,-11829929.5,185752.0477,4805326.657,22.04202521,-69.30368171
11:55:00 PM,-11929581,-15006.21262,4556069.788,20.83698222,-68.58364073
11:56:00 PM,-12021012.58,-215754.1331,4303673.618,19.62644519,-67.87896425
11:57:00 PM,-12104161.24,-416353.391,4048312.056,18.41083499,-67.18852299
11:58:00 PM,-12178969.68,-616665.7659,3790161.058,17.19055351,-66.51122895
11:59:00 PM,-12245386.36,-816553.2352,3529398.497,15.96598541,-65.84603249
12:00:00 AM,-12303365.51,-1015878.069,3266204.05,14.73749972,-65.19191931
12:01:00 AM,-12352867.18,-1214502.925,3000759.067,13.50545129,-64.5479076
12:02:00 AM,-12393857.27,-1412290.943,2733246.449,12.27018227,-63.91304515
12:03:00 AM,-12426307.54,-1609105.841,2463850.523,11.03202337,-63.28640661
12:04:00 AM,-12450195.61,-1804812.004,2192756.912,9.791295194,-62.66709078
12:05:00 AM,-12465505.04,-1999274.586,1920152.411,8.54830939,-62.05421795
12:06:00 AM,-12472225.27,-2192359.592,1646224.852,7.303369816,-61.44692729
12:07:00 AM,-12470351.67,-2383933.982,1371162.984,6.056773629,-60.84437436
12:08:00 AM,-12459885.54,-2573865.752,1095156.334,4.808812338,-60.2457286
12:09:00 AM,-12440834.09,-2762024.033,818395.08,3.559772822,-59.65017087
12:10:00 AM,-12413210.43,-2948279.177,541069.9216,2.309938319,-59.05689111
12:11:00 AM,-12377033.62,-3132502.847,263371.9458,1.05958939,-58.46508588
12:12:00 AM,-12332328.56,-3314568.106,-14507.50296,-0.190995132,-57.87395608
12:13:00 AM,-12279126.08,-3494349.505,-292376.9556,-1.441537204,-57.28270457
12:14:00 AM,-12217462.82,-3671723.167,-570044.9496,-2.691758642,-56.69053387
12:15:00 AM,-12147381.27,-3846566.875,-847320.1614,-3.941380185,-56.0966438
12:16:00 AM,-12068929.73,-4018760.156,-1124011.538,-5.190120555,-55.50022915
12:17:00 AM,-11982162.25,-4188184.361,-1399928.429,-6.437695505,-54.90047733
12:18:00 AM,-11887138.61,-4354722.752,-1674880.718,-7.683816849,-54.29656598
12:19:00 AM,-11783924.29,-4518260.577,-1948678.951,-8.928191461,-53.68766056
12:20:00 AM,-11672590.41,-4678685.153,-2221134.472,-10.17052025,-53.07291188
12:21:00 AM,-11553213.68,-4835885.941,-2492059.549,-11.4104971,-52.45145363
12:22:00 AM,-11425876.36,-4989754.623,-2761267.504,-12.64780775,-51.8223998
12:23:00 AM,-11290666.18,-5140185.179,-3028572.843,-13.88212864,-51.1848421
12:24:00 AM,-11147676.32,-5287073.957,-3293791.383,-15.1131257,-50.53784727
12:25:00 AM,-10997005.29,-5430319.744,-3556740.379,-16.34045304,-49.88045436
12:26:00 AM,-10838756.92,-5569823.839,-3817238.648,-17.56375165,-49.21167193
12:27:00 AM,-10673040.24,-5705490.119,-4075106.698,-18.78264787,-48.5304752
12:28:00 AM,-10499969.44,-5837225.103,-4330166.847,-19.99675197,-47.83580312
12:29:00 AM,-10319663.77,-5964938.023,-4582243.351,-21.20565643,-47.12655543
12:30:00 AM,-10132247.46,-6088540.879,-4831162.519,-22.40893425,-46.40158958
12:31:00 AM,-9937849.667,-6207948.503,-5076752.837,-23.60613713,-45.65971779
12:32:00 AM,-9736604.323,-6323078.621,-5318845.083,-24.79679341,-44.89970391
12:33:00 AM,-9528650.096,-6433851.902,-5557272.447,-25.98040605,-44.12026048
12:34:00 AM,-9314130.275,-6540192.021,-5791870.644,-27.15645034,-43.32004575
12:35:00 AM,-9093192.672,-6642025.704,-6022478.027,-28.32437147,-42.49766084
12:36:00 AM,-8865989.521,-6739282.784,-6248935.699,-29.48358204,-41.65164707
12:37:00 AM,-8632677.374,-6831896.248,-6471087.621,-30.63345929,-40.78048358
12:38:00 AM,-8393416.992,-6919802.282,-6688780.724,-31.7733422,-39.88258523
12:39:00 AM,-8148373.234,-7002940.315,-6901865.009,-32.90252847,-38.95630102
12:40:00 AM,-7897714.943,-7081253.061,-7110193.652,-34.02027129,-37.99991306
12:41:00 AM,-7641614.833,-7154686.561,-7313623.107,-35.12577594,-37.01163638
12:42:00 AM,-7380249.367,-7223190.217,-7512013.204,-36.21819626,-35.98961965
12:43:00 AM,-7113798.635,-7286716.825,-7705227.245,-37.29663104,-34.93194713
12:44:00 AM,-6842446.231,-7345222.615,-7893132.098,-38.36012023,-33.83664213
